"X","module","Gene.stable.ID","corr","Gene.name","tf_member","member"
483,"brown4","ENSGALG00000008942",-0.174669549966283,"FOXN2","brown4_ENSGALG00000008942","no"
484,"magenta","ENSGALG00000008942",-0.166998442878636,"FOXN2","magenta_ENSGALG00000008942","no"
485,"brown4","ENSGALG00000028817",0.000359434371912396,"OTX1","brown4_ENSGALG00000028817","no"
486,"magenta","ENSGALG00000028817",0.0104578848948409,"OTX1","magenta_ENSGALG00000028817","no"
487,"brown4","ENSGALG00000041626",0.324603628934619,"MEIS1","brown4_ENSGALG00000041626","no"
488,"magenta","ENSGALG00000041626",0.375587913015088,"MEIS1","magenta_ENSGALG00000041626","no"
489,"brown4","ENSGALG00000008756",-0.00645945376858086,"PLEK","brown4_ENSGALG00000008756","no"
490,"magenta","ENSGALG00000008756",-0.00122200691505152,"PLEK","magenta_ENSGALG00000008756","no"
491,"brown4","ENSGALG00000008702",-0.0160917899170407,"OVOL2","brown4_ENSGALG00000008702","no"
492,"magenta","ENSGALG00000008702",-0.00795475823927804,"OVOL2","magenta_ENSGALG00000008702","no"
493,"brown4","ENSGALG00000037576",-0.0193911884012387,"VSX1","brown4_ENSGALG00000037576","no"
494,"magenta","ENSGALG00000037576",-0.0184097984828486,"VSX1","magenta_ENSGALG00000037576","no"
495,"brown4","ENSGALG00000041034",-0.0181880340017805,"MIA3","brown4_ENSGALG00000041034","no"
496,"magenta","ENSGALG00000041034",-0.0362849917702854,"MIA3","magenta_ENSGALG00000041034","no"
497,"brown4","ENSGALG00000037257",0.438317628125259,"HLX","brown4_ENSGALG00000037257","no"
498,"magenta","ENSGALG00000037257",0.645353538754792,"HLX","magenta_ENSGALG00000037257","yes"
499,"brown4","ENSGALG00000009645",0.0571849605374339,"ESRRG","brown4_ENSGALG00000009645","no"
500,"magenta","ENSGALG00000009645",0.0034154087002251,"ESRRG","magenta_ENSGALG00000009645","no"
501,"brown4","ENSGALG00000009791",0.330252630213834,"PROX1","brown4_ENSGALG00000009791","no"
502,"magenta","ENSGALG00000009791",-0.0472537135824337,"PROX1","magenta_ENSGALG00000009791","no"
503,"brown4","ENSGALG00000052425",-0.0684361513416514,"BATF3","brown4_ENSGALG00000052425","no"
504,"magenta","ENSGALG00000052425",-0.042609609896692,"BATF3","magenta_ENSGALG00000052425","no"
505,"brown4","ENSGALG00000049422",0.0148707647065475,"ATF3","brown4_ENSGALG00000049422","no"
506,"magenta","ENSGALG00000049422",0.0850462711811235,"ATF3","magenta_ENSGALG00000049422","no"
507,"brown4","ENSGALG00000009871",0.125078477094426,"RCOR3","brown4_ENSGALG00000009871","no"
508,"magenta","ENSGALG00000009871",0.138878410370581,"RCOR3","magenta_ENSGALG00000009871","no"
509,"brown4","ENSGALG00000009896",0.247092484325988,"TRERF1","brown4_ENSGALG00000009896","no"
510,"magenta","ENSGALG00000009896",0.336164076545636,"TRERF1","magenta_ENSGALG00000009896","no"
511,"brown4","ENSGALG00000009925",-0.00480829545599724,"MTA3","brown4_ENSGALG00000009925","no"
512,"magenta","ENSGALG00000009925",0.0468663752842262,"MTA3","magenta_ENSGALG00000009925","no"
513,"brown4","ENSGALG00000033129",-0.0262742579048689,"ZFP36L2","brown4_ENSGALG00000033129","no"
514,"magenta","ENSGALG00000033129",0.163237180152032,"ZFP36L2","magenta_ENSGALG00000033129","no"
515,"brown4","ENSGALG00000032259",-0.0266921726397726,"SIX3","brown4_ENSGALG00000032259","no"
516,"magenta","ENSGALG00000032259",-0.0114243360301193,"SIX3","magenta_ENSGALG00000032259","no"
517,"brown4","ENSGALG00000023303",0.00334027173836538,"SIX2","brown4_ENSGALG00000023303","no"
518,"magenta","ENSGALG00000023303",-0.000561614849706037,"SIX2","magenta_ENSGALG00000023303","no"
519,"brown4","ENSGALG00000010005",-0.379432010315934,"EPAS1","brown4_ENSGALG00000010005","no"
520,"magenta","ENSGALG00000010005",-0.215982429600118,"EPAS1","magenta_ENSGALG00000010005","no"
521,"brown4","ENSGALG00000010036",-0.0107366085237085,"FOSL2","brown4_ENSGALG00000010036","no"
522,"magenta","ENSGALG00000010036",0.00863461040779112,"FOSL2","magenta_ENSGALG00000010036","no"
523,"brown4","ENSGALG00000034040",0.0342362378278863,"ZNF318","brown4_ENSGALG00000034040","no"
524,"magenta","ENSGALG00000034040",-0.017727925886135,"ZNF318","magenta_ENSGALG00000034040","no"
525,"brown4","ENSGALG00000040335",0.0467959170258356,"CEBPZ","brown4_ENSGALG00000040335","no"
526,"magenta","ENSGALG00000040335",0.0855962267663091,"CEBPZ","magenta_ENSGALG00000040335","no"
527,"brown4","ENSGALG00000010630",0.0368730964664534,"AHCTF1","brown4_ENSGALG00000010630","no"
528,"magenta","ENSGALG00000010630",0.0335508852268043,"AHCTF1","magenta_ENSGALG00000010630","no"
529,"brown4","ENSGALG00000010705",0.0309718716103238,"ZBTB18","brown4_ENSGALG00000010705","no"
530,"magenta","ENSGALG00000010705",0.00669224637730185,"ZBTB18","magenta_ENSGALG00000010705","no"
531,"brown4","ENSGALG00000034003",0.0657093806236292,"ARID4B","brown4_ENSGALG00000034003","no"
532,"magenta","ENSGALG00000034003",-0.0010866383478316,"ARID4B","magenta_ENSGALG00000034003","no"
533,"brown4","ENSGALG00000011489",-0.0153675689499039,"TBXT","brown4_ENSGALG00000011489","no"
534,"magenta","ENSGALG00000011489",-0.0333786395482045,"TBXT","magenta_ENSGALG00000011489","no"
535,"brown4","ENSGALG00000012966",-0.00912489010052671,"ZBTB2","brown4_ENSGALG00000012966","no"
536,"magenta","ENSGALG00000012966",0.0153949593282284,"ZBTB2","magenta_ENSGALG00000012966","no"
537,"brown4","ENSGALG00000012973",-0.00349226862921081,"ESR1","brown4_ENSGALG00000012973","no"
538,"magenta","ENSGALG00000012973",0.0110045333867466,"ESR1","magenta_ENSGALG00000012973","no"
539,"brown4","ENSGALG00000013647",0.0412906841235247,"TFB1M","brown4_ENSGALG00000013647","no"
540,"magenta","ENSGALG00000013647",0.0413638958587144,"TFB1M","magenta_ENSGALG00000013647","no"
541,"brown4","ENSGALG00000013683",0.0918831009596983,"ARID1B","brown4_ENSGALG00000013683","no"
542,"magenta","ENSGALG00000013683",0.00190280203553621,"ARID1B","magenta_ENSGALG00000013683","no"
543,"brown4","ENSGALG00000037377",0.0902694762886984,"TULP4","brown4_ENSGALG00000037377","no"
544,"magenta","ENSGALG00000037377",-0.029698302861776,"TULP4","magenta_ENSGALG00000037377","no"
545,"brown4","ENSGALG00000013754",-0.00199017991041104,"PLAGL1","brown4_ENSGALG00000013754","no"
546,"magenta","ENSGALG00000013754",0.0114394192370623,"PLAGL1","magenta_ENSGALG00000013754","no"
547,"brown4","ENSGALG00000013795",0.145636749192306,"HIVEP2","brown4_ENSGALG00000013795","no"
548,"magenta","ENSGALG00000013795",0.0966617414897077,"HIVEP2","magenta_ENSGALG00000013795","no"
549,"brown4","ENSGALG00000013861",0.0240473899302165,"TNFAIP3","brown4_ENSGALG00000013861","no"
550,"magenta","ENSGALG00000013861",0.0238271872053986,"TNFAIP3","magenta_ENSGALG00000013861","no"
551,"brown4","ENSGALG00000013935",0.100691976786381,"BCLAF1","brown4_ENSGALG00000013935","no"
552,"magenta","ENSGALG00000013935",0.0459666368249816,"BCLAF1","magenta_ENSGALG00000013935","no"
553,"brown4","ENSGALG00000013956",0.107644088955471,"MYB","brown4_ENSGALG00000013956","no"
554,"magenta","ENSGALG00000013956",0.178978038763277,"MYB","magenta_ENSGALG00000013956","no"
555,"brown4","ENSGALG00000034030",0.0794020565161975,"L3MBTL3","brown4_ENSGALG00000034030","no"
556,"magenta","ENSGALG00000034030",-0.0323138542232692,"L3MBTL3","magenta_ENSGALG00000034030","no"
557,"brown4","ENSGALG00000034716",0.058347017282098,"HEY2","brown4_ENSGALG00000034716","no"
558,"magenta","ENSGALG00000034716",0.133330814674453,"HEY2","magenta_ENSGALG00000034716","no"
559,"brown4","ENSGALG00000038420",0.114344062452436,"HSF2","brown4_ENSGALG00000038420","no"
560,"magenta","ENSGALG00000038420",0.017936922693544,"HSF2","magenta_ENSGALG00000038420","no"
561,"brown4","ENSGALG00000014940",0.0668003908142816,"ZUP1","brown4_ENSGALG00000014940","no"
562,"magenta","ENSGALG00000014940",0.0773877267778768,"ZUP1","magenta_ENSGALG00000014940","no"
563,"brown4","ENSGALG00000015231",-0.0573229078570604,"ZBTB24","brown4_ENSGALG00000015231","no"
564,"magenta","ENSGALG00000015231",-0.0596375498867194,"ZBTB24","magenta_ENSGALG00000015231","no"
565,"brown4","ENSGALG00000015297",-0.171368452403494,"ENSGALG00000015297","brown4_ENSGALG00000015297","no"
566,"magenta","ENSGALG00000015297",-0.136014527667608,"ENSGALG00000015297","magenta_ENSGALG00000015297","no"
567,"brown4","ENSGALG00000015305",-0.00370693775102206,"NR2E1","brown4_ENSGALG00000015305","no"
568,"magenta","ENSGALG00000015305",-0.00267343174028875,"NR2E1","magenta_ENSGALG00000015305","no"
569,"brown4","ENSGALG00000015388",-0.0634810912642326,"PRDM1","brown4_ENSGALG00000015388","no"
570,"magenta","ENSGALG00000015388",-0.0244289492548927,"PRDM1","magenta_ENSGALG00000015388","no"
571,"brown4","ENSGALG00000026761",0.0911628154988089,"LIN28B","brown4_ENSGALG00000026761","no"
572,"magenta","ENSGALG00000026761",0.0531046751137607,"LIN28B","magenta_ENSGALG00000026761","no"
573,"brown4","ENSGALG00000015466",0.000142447027122839,"SIM1","brown4_ENSGALG00000015466","no"
574,"magenta","ENSGALG00000015466",-0.00968189276622584,"SIM1","magenta_ENSGALG00000015466","no"
575,"brown4","ENSGALG00000038476",0.0111232979565204,"PRDM13","brown4_ENSGALG00000038476","no"
576,"magenta","ENSGALG00000038476",-0.0185537242747593,"PRDM13","magenta_ENSGALG00000038476","no"
577,"brown4","ENSGALG00000015605",-0.0108424835502398,"BACH2","brown4_ENSGALG00000015605","no"
578,"magenta","ENSGALG00000015605",-0.0451240376203607,"BACH2","magenta_ENSGALG00000015605","no"
579,"brown4","ENSGALG00000035472",0.101777733874827,"ZNF292","brown4_ENSGALG00000035472","no"
580,"magenta","ENSGALG00000035472",0.069855517975038,"ZNF292","magenta_ENSGALG00000035472","no"
581,"brown4","ENSGALG00000032789",-0.0588535818755037,"TBX18","brown4_ENSGALG00000032789","no"
582,"magenta","ENSGALG00000032789",-0.0145916121756634,"TBX18","magenta_ENSGALG00000032789","no"
583,"brown4","ENSGALG00000016282",0.0358279869493509,"ZNF451","brown4_ENSGALG00000016282","no"
584,"magenta","ENSGALG00000016282",0.00233225993909489,"ZNF451","magenta_ENSGALG00000016282","no"
585,"brown4","ENSGALG00000016316",0.0156654739934165,"GCM1","brown4_ENSGALG00000016316","no"
586,"magenta","ENSGALG00000016316",0.00556265339121213,"GCM1","magenta_ENSGALG00000016316","no"
587,"brown4","ENSGALG00000016384",0.245261194013146,"MYT1L","brown4_ENSGALG00000016384","no"
588,"magenta","ENSGALG00000016384",-0.153783643426851,"MYT1L","magenta_ENSGALG00000016384","no"
589,"brown4","ENSGALG00000035016",0.115242581797173,"ID2","brown4_ENSGALG00000035016","no"
590,"magenta","ENSGALG00000035016",0.0690708588938214,"ID2","magenta_ENSGALG00000035016","no"
591,"brown4","ENSGALG00000038495",0.0223090760268697,"TAF1B","brown4_ENSGALG00000038495","no"
592,"magenta","ENSGALG00000038495",0.0285208842480619,"TAF1B","magenta_ENSGALG00000038495","no"
593,"brown4","ENSGALG00000016440",-0.0184997941195398,"KLF11","brown4_ENSGALG00000016440","no"
594,"magenta","ENSGALG00000016440",0.0346879193174068,"KLF11","magenta_ENSGALG00000016440","no"
595,"brown4","ENSGALG00000016454",0.130645549736807,"E2F6","brown4_ENSGALG00000016454","no"
596,"magenta","ENSGALG00000016454",0.0546640841885562,"E2F6","magenta_ENSGALG00000016454","no"
597,"brown4","ENSGALG00000016462",-0.0850200558089143,"MYCN","brown4_ENSGALG00000016462","no"
598,"magenta","ENSGALG00000016462",-0.0862386848879621,"MYCN","magenta_ENSGALG00000016462","no"
599,"brown4","ENSGALG00000016469",-0.000811333142132255,"MSGN1","brown4_ENSGALG00000016469","no"
600,"magenta","ENSGALG00000016469",0.0131161363207218,"MSGN1","magenta_ENSGALG00000016469","no"
601,"brown4","ENSGALG00000016473",-0.00825020531666089,"OSR1","brown4_ENSGALG00000016473","no"
602,"magenta","ENSGALG00000016473",-0.00356634138273375,"OSR1","magenta_ENSGALG00000016473","no"
603,"brown4","ENSGALG00000016506",0.0394007904178117,"ZNF512","brown4_ENSGALG00000016506","no"
604,"magenta","ENSGALG00000016506",0.0798406563427851,"ZNF512","magenta_ENSGALG00000016506","no"
605,"brown4","ENSGALG00000016516",0.0116697080826901,"ZNF513","brown4_ENSGALG00000016516","no"
606,"magenta","ENSGALG00000016516",0.00841300434930631,"ZNF513","magenta_ENSGALG00000016516","no"
607,"brown4","ENSGALG00000016617",0.0843800126247049,"NCOA1","brown4_ENSGALG00000016617","no"
608,"magenta","ENSGALG00000016617",0.0155469508596943,"NCOA1","magenta_ENSGALG00000016617","no"
609,"brown4","ENSGALG00000034140",-0.0183580702722688,"ZNF395","brown4_ENSGALG00000034140","no"
610,"magenta","ENSGALG00000034140",-0.012160013418312,"ZNF395","magenta_ENSGALG00000034140","no"
611,"brown4","ENSGALG00000016633",0.0144072627815412,"HMBOX1","brown4_ENSGALG00000016633","no"
612,"magenta","ENSGALG00000016633",-0.00759032986612229,"HMBOX1","magenta_ENSGALG00000016633","no"
613,"brown4","ENSGALG00000041296",-0.0110512011593929,"ENSGALG00000041296","brown4_ENSGALG00000041296","no"
614,"magenta","ENSGALG00000041296",0.00428316123566915,"ENSGALG00000041296","magenta_ENSGALG00000041296","no"
615,"brown4","ENSGALG00000016680",0.0687303782660333,"TFAP2B","brown4_ENSGALG00000016680","no"
616,"magenta","ENSGALG00000016680",-0.0496709691780284,"TFAP2B","magenta_ENSGALG00000016680","no"
617,"brown4","ENSGALG00000016704",0.0820612528516643,"CDC5L","brown4_ENSGALG00000016704","no"
618,"magenta","ENSGALG00000016704",0.062430751030311,"CDC5L","magenta_ENSGALG00000016704","no"
619,"brown4","ENSGALG00000040276",0.176757221969127,"RUNX2","brown4_ENSGALG00000040276","no"
620,"magenta","ENSGALG00000040276",0.356340689773581,"RUNX2","magenta_ENSGALG00000040276","yes"
621,"brown4","ENSGALG00000040662",0.0288763971448078,"HSF3","brown4_ENSGALG00000040662","no"
622,"magenta","ENSGALG00000040662",0.0128350850165322,"HSF3","magenta_ENSGALG00000040662","no"
623,"brown4","ENSGALG00000030879",-0.0416158990795346,"AR","brown4_ENSGALG00000030879","no"
624,"magenta","ENSGALG00000030879",-0.0369266012811895,"AR","magenta_ENSGALG00000030879","no"
625,"brown4","ENSGALG00000004093",0.00653551430465336,"TBX22","brown4_ENSGALG00000004093","no"
626,"magenta","ENSGALG00000004093",-0.00691240028460798,"TBX22","magenta_ENSGALG00000004093","no"
627,"brown4","ENSGALG00000027069",-0.0899779139411404,"TSC22D4","brown4_ENSGALG00000027069","no"
628,"magenta","ENSGALG00000027069",-0.140581716097723,"TSC22D4","magenta_ENSGALG00000027069","no"
629,"brown4","ENSGALG00000031144",0.148846590562793,"ZIC3","brown4_ENSGALG00000031144","no"
630,"magenta","ENSGALG00000031144",0.139151675797498,"ZIC3","magenta_ENSGALG00000031144","no"
631,"brown4","ENSGALG00000006886",-0.0178407022898486,"DACH2","brown4_ENSGALG00000006886","no"
632,"magenta","ENSGALG00000006886",0.00967665335042092,"DACH2","magenta_ENSGALG00000006886","no"
633,"brown4","ENSGALG00000006929",0.0685541402065854,"ZNF711","brown4_ENSGALG00000006929","no"
634,"magenta","ENSGALG00000006929",-0.0418475936809484,"ZNF711","magenta_ENSGALG00000006929","no"
635,"brown4","ENSGALG00000007041",-0.0319454081248507,"HDX","brown4_ENSGALG00000007041","no"
636,"magenta","ENSGALG00000007041",-0.0256707750320162,"HDX","magenta_ENSGALG00000007041","no"
637,"brown4","ENSGALG00000029329",0.0494522699374338,"POU3F4","brown4_ENSGALG00000029329","no"
638,"magenta","ENSGALG00000029329",0.150199872043974,"POU3F4","magenta_ENSGALG00000029329","no"
639,"brown4","ENSGALG00000034567",-0.00169609304587166,"POU4F3","brown4_ENSGALG00000034567","no"
640,"magenta","ENSGALG00000034567",-0.00771546872377791,"POU4F3","magenta_ENSGALG00000034567","no"
641,"brown4","ENSGALG00000007570",0.0218765579551838,"ENSGALG00000007570","brown4_ENSGALG00000007570","no"
642,"magenta","ENSGALG00000007570",0.0323678803635835,"ENSGALG00000007570","magenta_ENSGALG00000007570","no"
643,"brown4","ENSGALG00000037361",0.00407866932783354,"KLF8","brown4_ENSGALG00000037361","no"
644,"magenta","ENSGALG00000037361",-0.00624678446034059,"KLF8","magenta_ENSGALG00000037361","no"
645,"brown4","ENSGALG00000007656",0.00562549846777186,"ENSGALG00000007656","brown4_ENSGALG00000007656","no"
646,"magenta","ENSGALG00000007656",-0.00597457102956173,"ENSGALG00000007656","magenta_ENSGALG00000007656","no"
647,"brown4","ENSGALG00000007657",-0.0137288594942488,"CDX4","brown4_ENSGALG00000007657","no"
648,"magenta","ENSGALG00000007657",-0.00453371463521865,"CDX4","magenta_ENSGALG00000007657","no"
649,"brown4","ENSGALG00000008431",0.16804918320583,"SMARCA1","brown4_ENSGALG00000008431","no"
650,"magenta","ENSGALG00000008431",0.0409468696262637,"SMARCA1","magenta_ENSGALG00000008431","no"
651,"brown4","ENSGALG00000008611",0.0108736446044785,"ZBTB33","brown4_ENSGALG00000008611","no"
652,"magenta","ENSGALG00000008611",0.00190088501928546,"ZBTB33","magenta_ENSGALG00000008611","no"
653,"brown4","ENSGALG00000008645",-0.0131110415645473,"NKRF","brown4_ENSGALG00000008645","no"
654,"magenta","ENSGALG00000008645",0.00667487593437045,"NKRF","magenta_ENSGALG00000008645","no"
655,"brown4","ENSGALG00000009063",0.0298820084351697,"ENSGALG00000009063","brown4_ENSGALG00000009063","no"
656,"magenta","ENSGALG00000009063",0.0268965509531058,"ENSGALG00000009063","magenta_ENSGALG00000009063","no"
657,"brown4","ENSGALG00000009071",0.0891822130571216,"HMGB3","brown4_ENSGALG00000009071","no"
658,"magenta","ENSGALG00000009071",-0.0378107291256125,"HMGB3","magenta_ENSGALG00000009071","no"
659,"brown4","ENSGALG00000009168",0.0567102171055028,"AFF2","brown4_ENSGALG00000009168","no"
660,"magenta","ENSGALG00000009168",-0.0448506550818081,"AFF2","magenta_ENSGALG00000009168","no"
661,"brown4","ENSGALG00000009774",0.055244840938252,"ELF2","brown4_ENSGALG00000009774","no"
662,"magenta","ENSGALG00000009774",0.0484741234724164,"ELF2","magenta_ENSGALG00000009774","no"
663,"brown4","ENSGALG00000009913",-0.0686446599519977,"SMARCA5","brown4_ENSGALG00000009913","no"
664,"magenta","ENSGALG00000009913",-0.000112380898157085,"SMARCA5","magenta_ENSGALG00000009913","no"
665,"brown4","ENSGALG00000009977",0.264004744465714,"SMAD1","brown4_ENSGALG00000009977","no"
666,"magenta","ENSGALG00000009977",0.262285756772178,"SMAD1","magenta_ENSGALG00000009977","no"
667,"brown4","ENSGALG00000009982",0.0849101714657973,"ZNF827","brown4_ENSGALG00000009982","no"
668,"magenta","ENSGALG00000009982",0.0396819025790754,"ZNF827","magenta_ENSGALG00000009982","no"
669,"brown4","ENSGALG00000037094",0.0327553896473262,"POU4F2","brown4_ENSGALG00000037094","no"
670,"magenta","ENSGALG00000037094",-0.00706208250557082,"POU4F2","magenta_ENSGALG00000037094","no"
671,"brown4","ENSGALG00000010035",-0.145770579688652,"NR3C2","brown4_ENSGALG00000010035","no"
672,"magenta","ENSGALG00000010035",-0.0844451625046274,"NR3C2","magenta_ENSGALG00000010035","no"
673,"brown4","ENSGALG00000027562",0.0567544557514046,"PURG","brown4_ENSGALG00000027562","no"
674,"magenta","ENSGALG00000027562",-0.0206901166147775,"PURG","magenta_ENSGALG00000027562","no"
675,"brown4","ENSGALG00000031960",-0.0476855150244909,"LEF1","brown4_ENSGALG00000031960","no"
676,"magenta","ENSGALG00000031960",-0.0438562019833043,"LEF1","magenta_ENSGALG00000031960","no"
677,"brown4","ENSGALG00000010592",-0.115043336569242,"TET2","brown4_ENSGALG00000010592","no"
678,"magenta","ENSGALG00000010592",-0.10517174774418,"TET2","magenta_ENSGALG00000010592","no"
679,"brown4","ENSGALG00000010642",-0.0314734513093949,"IRF2","brown4_ENSGALG00000010642","no"
680,"magenta","ENSGALG00000010642",0.0207241736922015,"IRF2","magenta_ENSGALG00000010642","no"
681,"brown4","ENSGALG00000010719",-0.0453804194140125,"NEIL3","brown4_ENSGALG00000010719","no"
682,"magenta","ENSGALG00000010719",-0.0108998872614692,"NEIL3","magenta_ENSGALG00000010719","no"
683,"brown4","ENSGALG00000010745",-0.0615476176478585,"HMGB2","brown4_ENSGALG00000010745","no"
684,"magenta","ENSGALG00000010745",0.0535769807856095,"HMGB2","magenta_ENSGALG00000010745","no"
685,"brown4","ENSGALG00000030530",0.0294818948868589,"HAND2","brown4_ENSGALG00000030530","no"
686,"magenta","ENSGALG00000030530",0.0374951818087887,"HAND2","magenta_ENSGALG00000030530","no"
687,"brown4","ENSGALG00000038372",0.271012866676122,"PRDM8","brown4_ENSGALG00000038372","no"
688,"magenta","ENSGALG00000038372",-0.150246048477963,"PRDM8","magenta_ENSGALG00000038372","no"
689,"brown4","ENSGALG00000043935",-0.0399718845758914,"AFF1","brown4_ENSGALG00000043935","no"
690,"magenta","ENSGALG00000043935",-0.0630828884972267,"AFF1","magenta_ENSGALG00000043935","no"
691,"brown4","ENSGALG00000044141",0.00327983815012213,"THAP9","brown4_ENSGALG00000044141","no"
692,"magenta","ENSGALG00000044141",0.0189755743482727,"THAP9","magenta_ENSGALG00000044141","no"
693,"brown4","ENSGALG00000032545",-0.167924656277189,"NKX6-1","brown4_ENSGALG00000032545","no"
694,"magenta","ENSGALG00000032545",-0.0967094438335016,"NKX6-1","magenta_ENSGALG00000032545","no"
695,"brown4","ENSGALG00000011404",0.22272735699012,"HOPX","brown4_ENSGALG00000011404","no"
696,"magenta","ENSGALG00000011404",0.310447744129739,"HOPX","magenta_ENSGALG00000011404","no"
697,"brown4","ENSGALG00000011963",-0.0207325295512292,"PRDM5","brown4_ENSGALG00000011963","no"
698,"magenta","ENSGALG00000011963",0.00254540130603724,"PRDM5","magenta_ENSGALG00000011963","no"
699,"brown4","ENSGALG00000012068",0.0449110717852254,"ENSGALG00000012068","brown4_ENSGALG00000012068","no"
700,"magenta","ENSGALG00000012068",0.00729058138917694,"ENSGALG00000012068","magenta_ENSGALG00000012068","no"
701,"brown4","ENSGALG00000042492",0.00730506082035268,"PITX2","brown4_ENSGALG00000042492","no"
702,"magenta","ENSGALG00000042492",-0.00763588238880084,"PITX2","magenta_ENSGALG00000042492","no"
703,"brown4","ENSGALG00000012304",-0.0711745499200399,"NFKB1","brown4_ENSGALG00000012304","no"
704,"magenta","ENSGALG00000012304",-0.0410663104717274,"NFKB1","magenta_ENSGALG00000012304","no"
705,"brown4","ENSGALG00000013793",-0.00764137410181278,"CLOCK","brown4_ENSGALG00000013793","no"
706,"magenta","ENSGALG00000013793",-0.0080068026524014,"CLOCK","magenta_ENSGALG00000013793","no"
707,"brown4","ENSGALG00000035943",-0.0157101135618812,"GSX2","brown4_ENSGALG00000035943","no"
708,"magenta","ENSGALG00000035943",-0.00857976540000966,"GSX2","magenta_ENSGALG00000035943","no"
709,"brown4","ENSGALG00000014138",0.0156438743037704,"NFXL1","brown4_ENSGALG00000014138","no"
710,"magenta","ENSGALG00000014138",-0.0199315912183802,"NFXL1","magenta_ENSGALG00000014138","no"
711,"brown4","ENSGALG00000014250",-0.0119732159408606,"PHOX2B","brown4_ENSGALG00000014250","no"
712,"magenta","ENSGALG00000014250",-0.00669101834763065,"PHOX2B","magenta_ENSGALG00000014250","no"
713,"brown4","ENSGALG00000041717",-0.0975814068307524,"KLF3","brown4_ENSGALG00000041717","no"
714,"magenta","ENSGALG00000041717",-0.0699390306275001,"KLF3","magenta_ENSGALG00000041717","no"
715,"brown4","ENSGALG00000044225",0.0162526113896981,"ENSGALG00000044225","brown4_ENSGALG00000044225","no"
716,"magenta","ENSGALG00000044225",0.00175482317392234,"ENSGALG00000044225","magenta_ENSGALG00000044225","no"
717,"brown4","ENSGALG00000014365",-0.0034418994347564,"RBPJ","brown4_ENSGALG00000014365","no"
718,"magenta","ENSGALG00000014365",-0.000662528097660082,"RBPJ","magenta_ENSGALG00000014365","no"
719,"brown4","ENSGALG00000036621",-0.00308035482672051,"ZCCHC4","brown4_ENSGALG00000036621","no"
720,"magenta","ENSGALG00000036621",-0.0112065280267191,"ZCCHC4","magenta_ENSGALG00000036621","no"
721,"brown4","ENSGALG00000014421",-0.065443048447533,"LCORL","brown4_ENSGALG00000014421","no"
722,"magenta","ENSGALG00000014421",-0.0929185256340329,"LCORL","magenta_ENSGALG00000014421","no"
723,"brown4","ENSGALG00000031859",-0.0291588559508547,"NKX3-2","brown4_ENSGALG00000031859","no"
724,"magenta","ENSGALG00000031859",-0.0107344079207675,"NKX3-2","magenta_ENSGALG00000031859","no"
725,"brown4","ENSGALG00000014954",0.0815309711923183,"ZNF518B","brown4_ENSGALG00000014954","no"
726,"magenta","ENSGALG00000014954",0.00221353399082655,"ZNF518B","magenta_ENSGALG00000014954","no"
727,"brown4","ENSGALG00000015000",0.0479638069259695,"LYAR","brown4_ENSGALG00000015000","no"
728,"magenta","ENSGALG00000015000",0.162671362567514,"LYAR","magenta_ENSGALG00000015000","no"
729,"brown4","ENSGALG00000015009",0.0060182158207781,"ZBTB49","brown4_ENSGALG00000015009","no"
730,"magenta","ENSGALG00000015009",-0.0004707529410818,"ZBTB49","magenta_ENSGALG00000015009","no"
731,"brown4","ENSGALG00000015013",0.320215067433984,"MSX1","brown4_ENSGALG00000015013","no"
732,"magenta","ENSGALG00000015013",0.405931989767197,"MSX1","magenta_ENSGALG00000015013","yes"
733,"brown4","ENSGALG00000015547",0.0839273866570355,"TADA2B","brown4_ENSGALG00000015547","no"
734,"magenta","ENSGALG00000015547",0.0532952815543196,"TADA2B","magenta_ENSGALG00000015547","no"
735,"brown4","ENSGALG00000015599",0.00745210824013802,"SOHO-1","brown4_ENSGALG00000015599","no"
736,"magenta","ENSGALG00000015599",0.00239370880605087,"SOHO-1","magenta_ENSGALG00000015599","no"
737,"brown4","ENSGALG00000015688",0.0241896283578894,"MXD4","brown4_ENSGALG00000015688","no"
738,"magenta","ENSGALG00000015688",0.0478931791837136,"MXD4","magenta_ENSGALG00000015688","no"
739,"brown4","ENSGALG00000015705",-0.0181424597220945,"ENSGALG00000015705","brown4_ENSGALG00000015705","no"
740,"magenta","ENSGALG00000015705",-0.0106475388957,"ENSGALG00000015705","magenta_ENSGALG00000015705","no"
741,"brown4","ENSGALG00000035650",0.0158715830036216,"NKX1-1","brown4_ENSGALG00000035650","no"
742,"magenta","ENSGALG00000035650",-0.00373776283025769,"NKX1-1","magenta_ENSGALG00000035650","no"
743,"brown4","ENSGALG00000033083",0.154279304660885,"ATOH8","brown4_ENSGALG00000033083","no"
744,"magenta","ENSGALG00000033083",-0.0550179942349559,"ATOH8","magenta_ENSGALG00000033083","no"
745,"brown4","ENSGALG00000046009",-0.0168565855255761,"ENSGALG00000046009","brown4_ENSGALG00000046009","no"
746,"magenta","ENSGALG00000046009",-0.00747595915121052,"ENSGALG00000046009","magenta_ENSGALG00000046009","no"
747,"brown4","ENSGALG00000016001",0.0388224117609035,"LZTS3","brown4_ENSGALG00000016001","no"
748,"magenta","ENSGALG00000016001",-0.0265318855535153,"LZTS3","magenta_ENSGALG00000016001","no"
