"X","module","Gene.stable.ID","corr","Gene.name","tf_member","member"
1,"black","ENSGALG00000039982",0.0441513889943691,"IRF5","black_ENSGALG00000039982","no"
2,"blue","ENSGALG00000039982",-0.00514568011977755,"IRF5","blue_ENSGALG00000039982","no"
3,"brown","ENSGALG00000039982",-0.0144452064083385,"IRF5","brown_ENSGALG00000039982","no"
4,"cyan","ENSGALG00000039982",-0.0138940338652914,"IRF5","cyan_ENSGALG00000039982","no"
5,"darkgreen","ENSGALG00000039982",0.0147548034517886,"IRF5","darkgreen_ENSGALG00000039982","no"
6,"darkred","ENSGALG00000039982",0.000797537659048117,"IRF5","darkred_ENSGALG00000039982","no"
7,"green","ENSGALG00000039982",0.0346700383288363,"IRF5","green_ENSGALG00000039982","no"
8,"greenyellow","ENSGALG00000039982",0.0143930307076713,"IRF5","greenyellow_ENSGALG00000039982","no"
9,"grey60","ENSGALG00000039982",0.0107903869788869,"IRF5","grey60_ENSGALG00000039982","no"
10,"lightcyan","ENSGALG00000039982",-0.00154610723280712,"IRF5","lightcyan_ENSGALG00000039982","no"
11,"lightgreen","ENSGALG00000039982",0.000118913936348311,"IRF5","lightgreen_ENSGALG00000039982","no"
12,"lightyellow","ENSGALG00000039982",0.00403360928760214,"IRF5","lightyellow_ENSGALG00000039982","no"
13,"magenta","ENSGALG00000039982",0.0408421213004828,"IRF5","magenta_ENSGALG00000039982","no"
14,"midnightblue","ENSGALG00000039982",0.00236409681873463,"IRF5","midnightblue_ENSGALG00000039982","no"
15,"pink","ENSGALG00000039982",0.0877096550051072,"IRF5","pink_ENSGALG00000039982","no"
16,"purple","ENSGALG00000039982",-0.00271105052006641,"IRF5","purple_ENSGALG00000039982","no"
17,"red","ENSGALG00000039982",0.0492743671558098,"IRF5","red_ENSGALG00000039982","no"
18,"royalblue","ENSGALG00000039982",0.00957527131973211,"IRF5","royalblue_ENSGALG00000039982","no"
19,"salmon","ENSGALG00000039982",0.000144099665716105,"IRF5","salmon_ENSGALG00000039982","no"
20,"tan","ENSGALG00000039982",0.00664599208843102,"IRF5","tan_ENSGALG00000039982","no"
21,"turquoise","ENSGALG00000039982",-0.029038778898215,"IRF5","turquoise_ENSGALG00000039982","no"
22,"yellow","ENSGALG00000039982",0.000100161516908293,"IRF5","yellow_ENSGALG00000039982","no"
23,"black","ENSGALG00000040060",0.0569132290085812,"NRF1","black_ENSGALG00000040060","no"
24,"blue","ENSGALG00000040060",-0.0213499698536194,"NRF1","blue_ENSGALG00000040060","no"
25,"brown","ENSGALG00000040060",-0.0898986836545473,"NRF1","brown_ENSGALG00000040060","no"
26,"cyan","ENSGALG00000040060",-0.00199083091740339,"NRF1","cyan_ENSGALG00000040060","no"
27,"darkgreen","ENSGALG00000040060",0.0186464518495181,"NRF1","darkgreen_ENSGALG00000040060","no"
28,"darkred","ENSGALG00000040060",-0.0281835188850894,"NRF1","darkred_ENSGALG00000040060","no"
29,"green","ENSGALG00000040060",-0.0283339468518889,"NRF1","green_ENSGALG00000040060","no"
30,"greenyellow","ENSGALG00000040060",-0.0421749259739198,"NRF1","greenyellow_ENSGALG00000040060","no"
31,"grey60","ENSGALG00000040060",-0.0414438512059223,"NRF1","grey60_ENSGALG00000040060","no"
32,"lightcyan","ENSGALG00000040060",-0.00316980806338149,"NRF1","lightcyan_ENSGALG00000040060","no"
33,"lightgreen","ENSGALG00000040060",-0.0597615058820823,"NRF1","lightgreen_ENSGALG00000040060","no"
34,"lightyellow","ENSGALG00000040060",0.0288432701608709,"NRF1","lightyellow_ENSGALG00000040060","no"
35,"magenta","ENSGALG00000040060",0.0633231439994153,"NRF1","magenta_ENSGALG00000040060","no"
36,"midnightblue","ENSGALG00000040060",-0.0132511695509499,"NRF1","midnightblue_ENSGALG00000040060","no"
37,"pink","ENSGALG00000040060",0.198796781531838,"NRF1","pink_ENSGALG00000040060","no"
38,"purple","ENSGALG00000040060",-0.0139202814260352,"NRF1","purple_ENSGALG00000040060","no"
39,"red","ENSGALG00000040060",0.101668637624813,"NRF1","red_ENSGALG00000040060","no"
40,"royalblue","ENSGALG00000040060",0.016880597885977,"NRF1","royalblue_ENSGALG00000040060","no"
41,"salmon","ENSGALG00000040060",0.0693292557998325,"NRF1","salmon_ENSGALG00000040060","no"
42,"tan","ENSGALG00000040060",-0.0078432117114537,"NRF1","tan_ENSGALG00000040060","no"
43,"turquoise","ENSGALG00000040060",-0.0757171782035581,"NRF1","turquoise_ENSGALG00000040060","no"
44,"yellow","ENSGALG00000040060",-0.0247155258875565,"NRF1","yellow_ENSGALG00000040060","no"
45,"black","ENSGALG00000029270",-0.0562538538872222,"GATA3","black_ENSGALG00000029270","no"
46,"blue","ENSGALG00000029270",-0.0103746828566903,"GATA3","blue_ENSGALG00000029270","no"
47,"brown","ENSGALG00000029270",0.0846402546939666,"GATA3","brown_ENSGALG00000029270","no"
48,"cyan","ENSGALG00000029270",-0.00449306663080784,"GATA3","cyan_ENSGALG00000029270","no"
49,"darkgreen","ENSGALG00000029270",-0.0249781642041252,"GATA3","darkgreen_ENSGALG00000029270","no"
50,"darkred","ENSGALG00000029270",0.0264927414973164,"GATA3","darkred_ENSGALG00000029270","no"
51,"green","ENSGALG00000029270",-0.0411212595141334,"GATA3","green_ENSGALG00000029270","no"
52,"greenyellow","ENSGALG00000029270",-0.0136692830793351,"GATA3","greenyellow_ENSGALG00000029270","no"
53,"grey60","ENSGALG00000029270",-0.0326007809978811,"GATA3","grey60_ENSGALG00000029270","no"
54,"lightcyan","ENSGALG00000029270",0.0263037949156191,"GATA3","lightcyan_ENSGALG00000029270","no"
55,"lightgreen","ENSGALG00000029270",0.0482765018186865,"GATA3","lightgreen_ENSGALG00000029270","no"
56,"lightyellow","ENSGALG00000029270",-0.00264134274757557,"GATA3","lightyellow_ENSGALG00000029270","no"
57,"magenta","ENSGALG00000029270",-0.0757433915925749,"GATA3","magenta_ENSGALG00000029270","no"
58,"midnightblue","ENSGALG00000029270",-0.000718240269686731,"GATA3","midnightblue_ENSGALG00000029270","no"
59,"pink","ENSGALG00000029270",-0.0383645610682566,"GATA3","pink_ENSGALG00000029270","no"
60,"purple","ENSGALG00000029270",-0.00489472604059571,"GATA3","purple_ENSGALG00000029270","no"
61,"red","ENSGALG00000029270",-0.0730252093397508,"GATA3","red_ENSGALG00000029270","no"
62,"royalblue","ENSGALG00000029270",-0.0193653732788568,"GATA3","royalblue_ENSGALG00000029270","no"
63,"salmon","ENSGALG00000029270",-0.022889994250279,"GATA3","salmon_ENSGALG00000029270","no"
64,"tan","ENSGALG00000029270",-0.0159789248757501,"GATA3","tan_ENSGALG00000029270","no"
65,"turquoise","ENSGALG00000029270",0.0884892539769987,"GATA3","turquoise_ENSGALG00000029270","no"
66,"yellow","ENSGALG00000029270",-0.00941903056447804,"GATA3","yellow_ENSGALG00000029270","no"
67,"black","ENSGALG00000030844",-0.014980630869632,"DMTF1","black_ENSGALG00000030844","no"
68,"blue","ENSGALG00000030844",-0.0187522891187596,"DMTF1","blue_ENSGALG00000030844","no"
69,"brown","ENSGALG00000030844",0.0424349958799732,"DMTF1","brown_ENSGALG00000030844","no"
70,"cyan","ENSGALG00000030844",0.0542245640937654,"DMTF1","cyan_ENSGALG00000030844","no"
71,"darkgreen","ENSGALG00000030844",-0.0237835541915706,"DMTF1","darkgreen_ENSGALG00000030844","no"
72,"darkred","ENSGALG00000030844",-0.00923595061419577,"DMTF1","darkred_ENSGALG00000030844","no"
73,"green","ENSGALG00000030844",-0.0244829256310865,"DMTF1","green_ENSGALG00000030844","no"
74,"greenyellow","ENSGALG00000030844",-0.00923754386436729,"DMTF1","greenyellow_ENSGALG00000030844","no"
75,"grey60","ENSGALG00000030844",-0.00118753471005842,"DMTF1","grey60_ENSGALG00000030844","no"
76,"lightcyan","ENSGALG00000030844",-0.0151828976008685,"DMTF1","lightcyan_ENSGALG00000030844","no"
77,"lightgreen","ENSGALG00000030844",-0.00172650487931425,"DMTF1","lightgreen_ENSGALG00000030844","no"
78,"lightyellow","ENSGALG00000030844",-0.0296007429510056,"DMTF1","lightyellow_ENSGALG00000030844","no"
79,"magenta","ENSGALG00000030844",-0.0316126002194182,"DMTF1","magenta_ENSGALG00000030844","no"
80,"midnightblue","ENSGALG00000030844",-0.0126360421603204,"DMTF1","midnightblue_ENSGALG00000030844","no"
81,"pink","ENSGALG00000030844",-0.000311339535761458,"DMTF1","pink_ENSGALG00000030844","no"
82,"purple","ENSGALG00000030844",0.00321138047976223,"DMTF1","purple_ENSGALG00000030844","no"
83,"red","ENSGALG00000030844",-0.0239392408118076,"DMTF1","red_ENSGALG00000030844","no"
84,"royalblue","ENSGALG00000030844",-0.0320800977440762,"DMTF1","royalblue_ENSGALG00000030844","no"
85,"salmon","ENSGALG00000030844",-0.0136140843764022,"DMTF1","salmon_ENSGALG00000030844","no"
86,"tan","ENSGALG00000030844",-0.0244629237955082,"DMTF1","tan_ENSGALG00000030844","no"
87,"turquoise","ENSGALG00000030844",0.0690339767577576,"DMTF1","turquoise_ENSGALG00000030844","no"
88,"yellow","ENSGALG00000030844",-0.030003080882608,"DMTF1","yellow_ENSGALG00000030844","no"
89,"black","ENSGALG00000008249",0.276559958876185,"DNAJC2","black_ENSGALG00000008249","no"
90,"blue","ENSGALG00000008249",-0.0275829756235514,"DNAJC2","blue_ENSGALG00000008249","no"
91,"brown","ENSGALG00000008249",-0.251671178511774,"DNAJC2","brown_ENSGALG00000008249","no"
92,"cyan","ENSGALG00000008249",-0.0233937400165984,"DNAJC2","cyan_ENSGALG00000008249","no"
93,"darkgreen","ENSGALG00000008249",0.121664783441706,"DNAJC2","darkgreen_ENSGALG00000008249","no"
94,"darkred","ENSGALG00000008249",-0.0546495046270953,"DNAJC2","darkred_ENSGALG00000008249","no"
95,"green","ENSGALG00000008249",0.111487720711641,"DNAJC2","green_ENSGALG00000008249","no"
96,"greenyellow","ENSGALG00000008249",0.07612520597244,"DNAJC2","greenyellow_ENSGALG00000008249","no"
97,"grey60","ENSGALG00000008249",0.0268487089270785,"DNAJC2","grey60_ENSGALG00000008249","no"
98,"lightcyan","ENSGALG00000008249",-0.0414369295600892,"DNAJC2","lightcyan_ENSGALG00000008249","no"
99,"lightgreen","ENSGALG00000008249",-0.095771276017798,"DNAJC2","lightgreen_ENSGALG00000008249","no"
100,"lightyellow","ENSGALG00000008249",0.10947208144095,"DNAJC2","lightyellow_ENSGALG00000008249","no"
101,"magenta","ENSGALG00000008249",0.27755793543901,"DNAJC2","magenta_ENSGALG00000008249","no"
102,"midnightblue","ENSGALG00000008249",-0.0156513981267073,"DNAJC2","midnightblue_ENSGALG00000008249","no"
103,"pink","ENSGALG00000008249",0.275941856155796,"DNAJC2","pink_ENSGALG00000008249","no"
104,"purple","ENSGALG00000008249",0.00836711260512274,"DNAJC2","purple_ENSGALG00000008249","no"
105,"red","ENSGALG00000008249",0.341346724056988,"DNAJC2","red_ENSGALG00000008249","no"
106,"royalblue","ENSGALG00000008249",0.117914205580786,"DNAJC2","royalblue_ENSGALG00000008249","no"
107,"salmon","ENSGALG00000008249",0.215475315804359,"DNAJC2","salmon_ENSGALG00000008249","no"
108,"tan","ENSGALG00000008249",0.0151548315926402,"DNAJC2","tan_ENSGALG00000008249","no"
109,"turquoise","ENSGALG00000008249",-0.297785307163358,"DNAJC2","turquoise_ENSGALG00000008249","no"
110,"yellow","ENSGALG00000008249",-0.00540481133546895,"DNAJC2","yellow_ENSGALG00000008249","no"
111,"black","ENSGALG00000008050",0.0247125836111194,"HBP1","black_ENSGALG00000008050","no"
112,"blue","ENSGALG00000008050",0.0527275131710341,"HBP1","blue_ENSGALG00000008050","no"
113,"brown","ENSGALG00000008050",-0.036457417783083,"HBP1","brown_ENSGALG00000008050","no"
114,"cyan","ENSGALG00000008050",0.0256107931511174,"HBP1","cyan_ENSGALG00000008050","no"
115,"darkgreen","ENSGALG00000008050",0.0130906233968594,"HBP1","darkgreen_ENSGALG00000008050","no"
116,"darkred","ENSGALG00000008050",-0.0187865547003447,"HBP1","darkred_ENSGALG00000008050","no"
117,"green","ENSGALG00000008050",-0.00496229297349701,"HBP1","green_ENSGALG00000008050","no"
118,"greenyellow","ENSGALG00000008050",0.0162599999711411,"HBP1","greenyellow_ENSGALG00000008050","no"
119,"grey60","ENSGALG00000008050",0.0171531882144596,"HBP1","grey60_ENSGALG00000008050","no"
120,"lightcyan","ENSGALG00000008050",0.00580837240627882,"HBP1","lightcyan_ENSGALG00000008050","no"
121,"lightgreen","ENSGALG00000008050",-0.0267523426584278,"HBP1","lightgreen_ENSGALG00000008050","no"
122,"lightyellow","ENSGALG00000008050",0.020800509780448,"HBP1","lightyellow_ENSGALG00000008050","no"
123,"magenta","ENSGALG00000008050",0.0304815361391643,"HBP1","magenta_ENSGALG00000008050","no"
124,"midnightblue","ENSGALG00000008050",0.0387365156446152,"HBP1","midnightblue_ENSGALG00000008050","no"
125,"pink","ENSGALG00000008050",-0.0149963414231916,"HBP1","pink_ENSGALG00000008050","no"
126,"purple","ENSGALG00000008050",0.0182976252503771,"HBP1","purple_ENSGALG00000008050","no"
127,"red","ENSGALG00000008050",0.0378781191873819,"HBP1","red_ENSGALG00000008050","no"
128,"royalblue","ENSGALG00000008050",0.015428957676089,"HBP1","royalblue_ENSGALG00000008050","no"
129,"salmon","ENSGALG00000008050",0.0319341664221084,"HBP1","salmon_ENSGALG00000008050","no"
130,"tan","ENSGALG00000008050",0.0249582921506364,"HBP1","tan_ENSGALG00000008050","no"
131,"turquoise","ENSGALG00000008050",-0.0331350122405308,"HBP1","turquoise_ENSGALG00000008050","no"
132,"yellow","ENSGALG00000008050",-0.000351302973756931,"HBP1","yellow_ENSGALG00000008050","no"
133,"black","ENSGALG00000038981",0.00877440960324435,"CBLL1","black_ENSGALG00000038981","no"
134,"blue","ENSGALG00000038981",-0.0218437140319494,"CBLL1","blue_ENSGALG00000038981","no"
135,"brown","ENSGALG00000038981",0.0213395843386988,"CBLL1","brown_ENSGALG00000038981","no"
136,"cyan","ENSGALG00000038981",0.0569220583291131,"CBLL1","cyan_ENSGALG00000038981","no"
137,"darkgreen","ENSGALG00000038981",-0.0141278206984789,"CBLL1","darkgreen_ENSGALG00000038981","no"
138,"darkred","ENSGALG00000038981",-0.0112598385018543,"CBLL1","darkred_ENSGALG00000038981","no"
139,"green","ENSGALG00000038981",-0.0206083710927441,"CBLL1","green_ENSGALG00000038981","no"
140,"greenyellow","ENSGALG00000038981",-0.0149059187293426,"CBLL1","greenyellow_ENSGALG00000038981","no"
141,"grey60","ENSGALG00000038981",-0.00762670044075336,"CBLL1","grey60_ENSGALG00000038981","no"
142,"lightcyan","ENSGALG00000038981",-0.00338191409640482,"CBLL1","lightcyan_ENSGALG00000038981","no"
143,"lightgreen","ENSGALG00000038981",-0.00188335766980058,"CBLL1","lightgreen_ENSGALG00000038981","no"
144,"lightyellow","ENSGALG00000038981",-0.0221810042564806,"CBLL1","lightyellow_ENSGALG00000038981","no"
145,"magenta","ENSGALG00000038981",-0.0111635634376578,"CBLL1","magenta_ENSGALG00000038981","no"
146,"midnightblue","ENSGALG00000038981",-0.0119144801840585,"CBLL1","midnightblue_ENSGALG00000038981","no"
147,"pink","ENSGALG00000038981",0.0270827660160965,"CBLL1","pink_ENSGALG00000038981","no"
148,"purple","ENSGALG00000038981",0.00752606645603212,"CBLL1","purple_ENSGALG00000038981","no"
149,"red","ENSGALG00000038981",0.005250869918353,"CBLL1","red_ENSGALG00000038981","no"
150,"royalblue","ENSGALG00000038981",-0.0185548054506451,"CBLL1","royalblue_ENSGALG00000038981","no"
151,"salmon","ENSGALG00000038981",0.0242322903899188,"CBLL1","salmon_ENSGALG00000038981","no"
152,"tan","ENSGALG00000038981",-0.012675123887085,"CBLL1","tan_ENSGALG00000038981","no"
153,"turquoise","ENSGALG00000038981",0.0505885168138948,"CBLL1","turquoise_ENSGALG00000038981","no"
154,"yellow","ENSGALG00000038981",-0.0351223230687428,"CBLL1","yellow_ENSGALG00000038981","no"
155,"black","ENSGALG00000032659",0.00592596754875235,"ZBED4","black_ENSGALG00000032659","no"
156,"blue","ENSGALG00000032659",-0.0445668827438782,"ZBED4","blue_ENSGALG00000032659","no"
157,"brown","ENSGALG00000032659",-0.02650167018173,"ZBED4","brown_ENSGALG00000032659","no"
158,"cyan","ENSGALG00000032659",0.143294588077764,"ZBED4","cyan_ENSGALG00000032659","no"
159,"darkgreen","ENSGALG00000032659",-0.0659975768693883,"ZBED4","darkgreen_ENSGALG00000032659","no"
160,"darkred","ENSGALG00000032659",-0.0580544388109345,"ZBED4","darkred_ENSGALG00000032659","no"
161,"green","ENSGALG00000032659",-0.0546291945203746,"ZBED4","green_ENSGALG00000032659","no"
162,"greenyellow","ENSGALG00000032659",-0.0108287043897172,"ZBED4","greenyellow_ENSGALG00000032659","no"
163,"grey60","ENSGALG00000032659",-0.0243771191490781,"ZBED4","grey60_ENSGALG00000032659","no"
164,"lightcyan","ENSGALG00000032659",-0.0342782270598714,"ZBED4","lightcyan_ENSGALG00000032659","no"
165,"lightgreen","ENSGALG00000032659",-0.0200668964638589,"ZBED4","lightgreen_ENSGALG00000032659","no"
166,"lightyellow","ENSGALG00000032659",-0.00824179948333876,"ZBED4","lightyellow_ENSGALG00000032659","no"
167,"magenta","ENSGALG00000032659",-0.00611521929443494,"ZBED4","magenta_ENSGALG00000032659","no"
168,"midnightblue","ENSGALG00000032659",-0.0225639491300093,"ZBED4","midnightblue_ENSGALG00000032659","no"
169,"pink","ENSGALG00000032659",0.0114534717641979,"ZBED4","pink_ENSGALG00000032659","no"
170,"purple","ENSGALG00000032659",-0.0311518803278115,"ZBED4","purple_ENSGALG00000032659","no"
171,"red","ENSGALG00000032659",0.0225744809758987,"ZBED4","red_ENSGALG00000032659","no"
172,"royalblue","ENSGALG00000032659",-0.0655578104265134,"ZBED4","royalblue_ENSGALG00000032659","no"
173,"salmon","ENSGALG00000032659",0.0919965432879096,"ZBED4","salmon_ENSGALG00000032659","no"
174,"tan","ENSGALG00000032659",-0.052180723519599,"ZBED4","tan_ENSGALG00000032659","no"
175,"turquoise","ENSGALG00000032659",0.0515545589328058,"ZBED4","turquoise_ENSGALG00000032659","no"
176,"yellow","ENSGALG00000032659",-0.0539398242503776,"ZBED4","yellow_ENSGALG00000032659","no"
177,"black","ENSGALG00000033997",0.0974552391860162,"ZNF800","black_ENSGALG00000033997","no"
178,"blue","ENSGALG00000033997",-0.0501996970878499,"ZNF800","blue_ENSGALG00000033997","no"
179,"brown","ENSGALG00000033997",-0.125560153606797,"ZNF800","brown_ENSGALG00000033997","no"
180,"cyan","ENSGALG00000033997",0.110687781647267,"ZNF800","cyan_ENSGALG00000033997","no"
181,"darkgreen","ENSGALG00000033997",-0.0388567980505886,"ZNF800","darkgreen_ENSGALG00000033997","no"
182,"darkred","ENSGALG00000033997",-0.0421826082126551,"ZNF800","darkred_ENSGALG00000033997","no"
183,"green","ENSGALG00000033997",-0.0177073227125515,"ZNF800","green_ENSGALG00000033997","no"
184,"greenyellow","ENSGALG00000033997",-0.000814433264597573,"ZNF800","greenyellow_ENSGALG00000033997","no"
185,"grey60","ENSGALG00000033997",-0.013610835258884,"ZNF800","grey60_ENSGALG00000033997","no"
186,"lightcyan","ENSGALG00000033997",-0.0220342894858895,"ZNF800","lightcyan_ENSGALG00000033997","no"
187,"lightgreen","ENSGALG00000033997",-0.0307853373565334,"ZNF800","lightgreen_ENSGALG00000033997","no"
188,"lightyellow","ENSGALG00000033997",0.0724607596386721,"ZNF800","lightyellow_ENSGALG00000033997","no"
189,"magenta","ENSGALG00000033997",0.158587213109936,"ZNF800","magenta_ENSGALG00000033997","no"
190,"midnightblue","ENSGALG00000033997",-0.0099763894420164,"ZNF800","midnightblue_ENSGALG00000033997","no"
191,"pink","ENSGALG00000033997",0.00019520509087107,"ZNF800","pink_ENSGALG00000033997","no"
192,"purple","ENSGALG00000033997",-0.0248339894389295,"ZNF800","purple_ENSGALG00000033997","no"
193,"red","ENSGALG00000033997",0.153058717200217,"ZNF800","red_ENSGALG00000033997","no"
194,"royalblue","ENSGALG00000033997",-0.0313303265059406,"ZNF800","royalblue_ENSGALG00000033997","no"
195,"salmon","ENSGALG00000033997",0.10110928894982,"ZNF800","salmon_ENSGALG00000033997","no"
196,"tan","ENSGALG00000033997",-0.0514727479923719,"ZNF800","tan_ENSGALG00000033997","no"
197,"turquoise","ENSGALG00000033997",-0.120581091013565,"ZNF800","turquoise_ENSGALG00000033997","no"
198,"yellow","ENSGALG00000033997",-0.019772222467376,"ZNF800","yellow_ENSGALG00000033997","no"
199,"black","ENSGALG00000040557",-0.0184601105464672,"TFEC","black_ENSGALG00000040557","no"
200,"blue","ENSGALG00000040557",0.0202087451505796,"TFEC","blue_ENSGALG00000040557","no"
201,"brown","ENSGALG00000040557",-0.0159027710897624,"TFEC","brown_ENSGALG00000040557","no"
202,"cyan","ENSGALG00000040557",-0.0165479494318534,"TFEC","cyan_ENSGALG00000040557","no"
203,"darkgreen","ENSGALG00000040557",-0.000778558251901236,"TFEC","darkgreen_ENSGALG00000040557","no"
204,"darkred","ENSGALG00000040557",-0.0010293564015379,"TFEC","darkred_ENSGALG00000040557","no"
205,"green","ENSGALG00000040557",0.000228387230844029,"TFEC","green_ENSGALG00000040557","no"
206,"greenyellow","ENSGALG00000040557",-0.00860741596449478,"TFEC","greenyellow_ENSGALG00000040557","no"
207,"grey60","ENSGALG00000040557",-0.0182090944377252,"TFEC","grey60_ENSGALG00000040557","no"
208,"lightcyan","ENSGALG00000040557",0.0159335220576541,"TFEC","lightcyan_ENSGALG00000040557","no"
209,"lightgreen","ENSGALG00000040557",-0.00696141856238464,"TFEC","lightgreen_ENSGALG00000040557","no"
210,"lightyellow","ENSGALG00000040557",-0.0210208512961443,"TFEC","lightyellow_ENSGALG00000040557","no"
211,"magenta","ENSGALG00000040557",-0.0117388958931227,"TFEC","magenta_ENSGALG00000040557","no"
212,"midnightblue","ENSGALG00000040557",0.298987179829139,"TFEC","midnightblue_ENSGALG00000040557","no"
213,"pink","ENSGALG00000040557",-0.00393367419549165,"TFEC","pink_ENSGALG00000040557","no"
214,"purple","ENSGALG00000040557",0.0337233817590647,"TFEC","purple_ENSGALG00000040557","no"
215,"red","ENSGALG00000040557",-0.00932189690761246,"TFEC","red_ENSGALG00000040557","no"
216,"royalblue","ENSGALG00000040557",0.00258930571109675,"TFEC","royalblue_ENSGALG00000040557","no"
217,"salmon","ENSGALG00000040557",0.00604087119694145,"TFEC","salmon_ENSGALG00000040557","no"
218,"tan","ENSGALG00000040557",0.00328727066691449,"TFEC","tan_ENSGALG00000040557","no"
219,"turquoise","ENSGALG00000040557",-0.0185254810995258,"TFEC","turquoise_ENSGALG00000040557","no"
220,"yellow","ENSGALG00000040557",0.0002664358382634,"TFEC","yellow_ENSGALG00000040557","no"
221,"black","ENSGALG00000009424",0.0823823362076189,"FOXP2","black_ENSGALG00000009424","no"
222,"blue","ENSGALG00000009424",-0.00354049735319235,"FOXP2","blue_ENSGALG00000009424","no"
223,"brown","ENSGALG00000009424",0.00733216706375279,"FOXP2","brown_ENSGALG00000009424","no"
224,"cyan","ENSGALG00000009424",0.0448116479645201,"FOXP2","cyan_ENSGALG00000009424","no"
225,"darkgreen","ENSGALG00000009424",-0.113678207216135,"FOXP2","darkgreen_ENSGALG00000009424","no"
226,"darkred","ENSGALG00000009424",-0.0167993752528244,"FOXP2","darkred_ENSGALG00000009424","no"
227,"green","ENSGALG00000009424",0.00853084418703698,"FOXP2","green_ENSGALG00000009424","no"
228,"greenyellow","ENSGALG00000009424",0.174569525991141,"FOXP2","greenyellow_ENSGALG00000009424","no"
229,"grey60","ENSGALG00000009424",0.100064083061721,"FOXP2","grey60_ENSGALG00000009424","no"
230,"lightcyan","ENSGALG00000009424",-0.018668456976944,"FOXP2","lightcyan_ENSGALG00000009424","no"
231,"lightgreen","ENSGALG00000009424",0.00176631586887993,"FOXP2","lightgreen_ENSGALG00000009424","no"
232,"lightyellow","ENSGALG00000009424",0.0194786054413539,"FOXP2","lightyellow_ENSGALG00000009424","no"
233,"magenta","ENSGALG00000009424",0.0862577323843058,"FOXP2","magenta_ENSGALG00000009424","no"
234,"midnightblue","ENSGALG00000009424",-0.00768417164958588,"FOXP2","midnightblue_ENSGALG00000009424","no"
235,"pink","ENSGALG00000009424",-0.0263722749618828,"FOXP2","pink_ENSGALG00000009424","no"
236,"purple","ENSGALG00000009424",-0.0146058779265381,"FOXP2","purple_ENSGALG00000009424","no"
237,"red","ENSGALG00000009424",0.0648591721918557,"FOXP2","red_ENSGALG00000009424","no"
238,"royalblue","ENSGALG00000009424",-0.0812977139171806,"FOXP2","royalblue_ENSGALG00000009424","no"
239,"salmon","ENSGALG00000009424",0.0583477758376764,"FOXP2","salmon_ENSGALG00000009424","no"
240,"tan","ENSGALG00000009424",-0.0781580703725294,"FOXP2","tan_ENSGALG00000009424","no"
241,"turquoise","ENSGALG00000009424",-0.0201173268334704,"FOXP2","turquoise_ENSGALG00000009424","no"
242,"yellow","ENSGALG00000009424",0.338532455399306,"FOXP2","yellow_ENSGALG00000009424","no"
243,"black","ENSGALG00000009454",0.0657811850332058,"ZNF277","black_ENSGALG00000009454","no"
244,"blue","ENSGALG00000009454",0.00259054308263892,"ZNF277","blue_ENSGALG00000009454","no"
245,"brown","ENSGALG00000009454",-0.0639655873219536,"ZNF277","brown_ENSGALG00000009454","no"
246,"cyan","ENSGALG00000009454",0.0463333115541356,"ZNF277","cyan_ENSGALG00000009454","no"
247,"darkgreen","ENSGALG00000009454",0.0263781612210817,"ZNF277","darkgreen_ENSGALG00000009454","no"
248,"darkred","ENSGALG00000009454",-0.0293666385335293,"ZNF277","darkred_ENSGALG00000009454","no"
249,"green","ENSGALG00000009454",0.0173777116874221,"ZNF277","green_ENSGALG00000009454","no"
250,"greenyellow","ENSGALG00000009454",0.0193492028235972,"ZNF277","greenyellow_ENSGALG00000009454","no"
251,"grey60","ENSGALG00000009454",-0.0022827988415151,"ZNF277","grey60_ENSGALG00000009454","no"
252,"lightcyan","ENSGALG00000009454",-0.0233369912591755,"ZNF277","lightcyan_ENSGALG00000009454","no"
253,"lightgreen","ENSGALG00000009454",-0.0190478491838552,"ZNF277","lightgreen_ENSGALG00000009454","no"
254,"lightyellow","ENSGALG00000009454",0.0423764192552653,"ZNF277","lightyellow_ENSGALG00000009454","no"
255,"magenta","ENSGALG00000009454",0.0552773140374537,"ZNF277","magenta_ENSGALG00000009454","no"
256,"midnightblue","ENSGALG00000009454",-0.00413544117593043,"ZNF277","midnightblue_ENSGALG00000009454","no"
257,"pink","ENSGALG00000009454",0.0443930138598648,"ZNF277","pink_ENSGALG00000009454","no"
258,"purple","ENSGALG00000009454",-0.00531971573716705,"ZNF277","purple_ENSGALG00000009454","no"
259,"red","ENSGALG00000009454",0.0828131712643362,"ZNF277","red_ENSGALG00000009454","no"
260,"royalblue","ENSGALG00000009454",0.0185639995377023,"ZNF277","royalblue_ENSGALG00000009454","no"
261,"salmon","ENSGALG00000009454",0.0928433451083985,"ZNF277","salmon_ENSGALG00000009454","no"
262,"tan","ENSGALG00000009454",-0.0104688067658589,"ZNF277","tan_ENSGALG00000009454","no"
263,"turquoise","ENSGALG00000009454",-0.0626396362357721,"ZNF277","turquoise_ENSGALG00000009454","no"
264,"yellow","ENSGALG00000009454",-0.0336977358553908,"ZNF277","yellow_ENSGALG00000009454","no"
265,"black","ENSGALG00000009494",-0.0332589352940316,"THAP5","black_ENSGALG00000009494","no"
266,"blue","ENSGALG00000009494",-0.0307330394263402,"THAP5","blue_ENSGALG00000009494","no"
267,"brown","ENSGALG00000009494",0.0322568189356437,"THAP5","brown_ENSGALG00000009494","no"
